Shape *,admin4Name_en,admin4Pcode,admin4RefName,admin3Name_en,admin3Pcode,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,Shape_Length,Shape_Area
Polygon,Hulorhun Njeigor,SL01020902,Hulorhun Njeigor,Malegohun,SL010209,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.251452,0.003133
Polygon,Konjo Njeigor,SL01020904,Konjo Njeigor,Malegohun,SL010209,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.213452,0.00172
Polygon,Konjo Yematanga,SL01020905,Konjo Yematanga,Malegohun,SL010209,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.329779,0.004629
Polygon,Lower Torgboma,SL01020906,Lower Torgboma,Malegohun,SL010209,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.192073,0.001842
Polygon,Upper Torgboma,SL01020907,Upper Torgboma,Malegohun,SL010209,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.246105,0.003115
Polygon,Bandawor,SL01021001,Bandawor,Niawa,SL010210,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.265823,0.002847
Polygon,Kpatawa,SL01021002,Kpatawa,Niawa,SL010210,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.213562,0.002784
Polygon,Gboo,SL01011105,Gboo,Njaluahun,SL010111,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.18677,0.001382
Polygon,Mabondor,SL01021003,Mabondor,Niawa,SL010210,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.394057,0.005296
Polygon,Niawa,SL01021004,Niawa,Niawa,SL010210,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.420471,0.007265
Polygon,Vaama,SL01021005,Vaama,Niawa,SL010210,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.200979,0.002127
Polygon,Faama,SL01021101,Faama,Nomo,SL010211,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.339192,0.005498
Polygon,Ngiebu,SL01021102,Ngiebu,Nomo,SL010211,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.543631,0.011138
Polygon,Dagbanya,SL01021201,Dagbanya,Nongowa,SL010212,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.479149,0.00655
Polygon,Dakpana,SL01021202,Dakpana,Nongowa,SL010212,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.498159,0.00514
Polygon,Kona Foiya,SL01021207,Kona Foiya,Nongowa,SL010212,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.366719,0.004237
Polygon,Bundoryama,SL01021301,Bundoryama,Simbaru,SL010213,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.406695,0.007008
Polygon,Gbo Kakajama B,SL01021203,Gbo Kakajama B,Nongowa,SL010212,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.455186,0.006072
Polygon,Kona Kpindibu,SL01021208,Kona Kpindibu,Nongowa,SL010212,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.569503,0.012075
Polygon,Gbo Lambayama B,SL01021204,Gbo Lambayama B,Nongowa,SL010212,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.405782,0.007842
Polygon,Kagbado Kamboima,SL01021205,Kagbado Kamboima,Nongowa,SL010212,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.398069,0.007328
Polygon,Kagbado Njeigbla,SL01021206,Kagbado Njeigbla,Nongowa,SL010212,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.189163,0.001912
Polygon,Fonde,SL01021303,Fonde,Simbaru,SL010213,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.371961,0.006999
Polygon,Yalenga,SL01021304,Yalenga,Simbaru,SL010213,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.29787,0.00459
Polygon,Fallay,SL01021401,Fallay,Small Bo,SL010214,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.201957,0.001542
Polygon,Gorama,SL01021402,Gorama,Small Bo,SL010214,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.366945,0.00573
Polygon,Niawa,SL01021604,Niawa,Wandor,SL010216,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.334749,0.003268
Polygon,Kamboma,SL01021403,Kamboma,Small Bo,SL010214,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.516587,0.011668
Polygon,Niawa,SL01021404,Niawa,Small Bo,SL010214,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.447253,0.006612
Polygon,Sowa,SL01021405,Sowa,Small Bo,SL010214,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.559194,0.009528
Polygon,Songhai,SL01021605,Songhai,Wandor,SL010216,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.303201,0.004435
Polygon,Daru,SL01021501,Daru,Tunkia,SL010215,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.512537,0.01265
Polygon,Gegbwema,SL01021502,Gegbwema,Tunkia,SL010215,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.276703,0.00236
Polygon,Giewoma,SL01021503,Giewoma,Tunkia,SL010215,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.336408,0.005326
Polygon,Jewahun,SL01021505,Jewahun,Tunkia,SL010215,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.245813,0.002598
Polygon,Tongorwa,SL01021606,Tongorwa,Wandor,SL010216,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.269426,0.004918
Polygon,Shekaia,SL02020118,Shekaia,Bramaia,SL020201,Kambia,SL0202,Northern,SL02,Sierra Leone,SL,0.138071,0.000809
Polygon,Kuawuma,SL01021506,Kuawuma,Tunkia,SL010215,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.590803,0.010181
Polygon,Taninahun,SL01021507,Taninahun,Tunkia,SL010215,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.240213,0.002862
Polygon,Boryongor,SL01021601,Boryongor,Wandor,SL010216,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.361329,0.005424
Polygon,Gbogbeima,SL01021602,Gbogbeima,Wandor,SL010216,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.392437,0.004646
Polygon,Kemoh,SL01021603,Kemoh,Wandor,SL010216,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.291291,0.003523
Polygon,Airfield,SL01029101,Airfield,Kenema Town,SL010291,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.061361,0.000067
Polygon,Gbo Kakajama A-Bur,SL01029102,Gbo Kakajama A-Bur,Kenema Town,SL010291,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.045862,0.000105
Polygon,Gbo Kakajama A-Lum,SL01029103,Gbo Kakajama A-Lum,Kenema Town,SL010291,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.054046,0.000086
Polygon,Bulima,SL01011201,Bulima,Penguia,SL010112,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.310028,0.004363
Polygon,Gbo Lambayama A-Le,SL01029104,Gbo Lambayama A-Le,Kenema Town,SL010291,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.039893,0.000047
Polygon,Gbo Lambayama A-Re,SL01029105,Gbo Lambayama A-Re,Kenema Town,SL010291,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.081216,0.000288
Polygon,Gbo Kakajama A-Tec,SL01029106,Gbo Kakajama A-Tec,Kenema Town,SL010291,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.051203,0.000123
Polygon,Gbo Kakajama A-Nja,SL01029107,Gbo Kakajama A-Nja,Kenema Town,SL010291,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.027286,0.000049
Polygon,Gbo Kakajama A-Kpa,SL01029108,Gbo Kakajama A-Kpa,Kenema Town,SL010291,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.047017,0.000087
Polygon,Gbo Kakajama A-Kis,SL01029109,Gbo Kakajama A-Kis,Kenema Town,SL010291,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.060861,0.000167
Polygon,Sulaimania,SL02020119,Sulaimania,Bramaia,SL020201,Kambia,SL0202,Northern,SL02,Sierra Leone,SL,0.085095,0.000428
Polygon,Gbo Kakajama A-Shi,SL01029110,Gbo Kakajama A-Shi,Kenema Town,SL010291,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.053833,0.00013
Polygon,Gbo Lambayama A-Nd,SL01029112,Gbo Lambayama A-Nd,Kenema Town,SL010291,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.058412,0.000041
Polygon,Gbo Lambayama A-Ny,SL01029111,Gbo Lambayama A-Ny,Kenema Town,SL010291,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.076112,0.000137
Polygon,Gbo Lambayama A-Fo,SL01029113,Gbo Lambayama A-Fo,Kenema Town,SL010291,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.043743,0.000073
Polygon,Gbo Kakajama A-Lam,SL01029114,Gbo Kakajama A-Lam,Kenema Town,SL010291,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.085148,0.000223
Polygon,Gbo Lambayama A-Go,SL01029115,Gbo Lambayama A-Go,Kenema Town,SL010291,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.036119,0.000054
Polygon,Gbo Lambayama A-RT,SL01029116,Gbo Lambayama A-RT,Kenema Town,SL010291,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.026212,0.000036
Polygon,Kumatandu,SL01011203,Kumatandu,Penguia,SL010112,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.244186,0.002648
Polygon,Gbo Lambayama A-Ko,SL01029117,Gbo Lambayama A-Ko,Kenema Town,SL010291,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.052016,0.000137
Polygon,Baiwalla,SL01010101,Baiwalla,Dea,SL010101,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.33682,0.003119
Polygon,Dodo,SL01010102,Dodo,Dea,SL010101,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.205654,0.002358
Polygon,Sakiema,SL01010103,Sakiema,Dea,SL010101,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.228937,0.00195
Polygon,Sienga,SL01010104,Sienga,Dea,SL010101,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.263573,0.004096
Polygon,Mahera,SL02041210,Mahera,Koya,SL020412,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.184868,0.001735
Polygon,Bobor,SL01010201,Bobor,Jawie,SL010102,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.34765,0.004135
Polygon,Kaio,SL01010202,Kaio,Jawie,SL010102,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.179229,0.001947
Polygon,Lower Giebu,SL01010203,Lower Giebu,Jawie,SL010102,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.504162,0.008092
Polygon,Lower Luyengeh,SL01010204,Lower Luyengeh,Jawie,SL010102,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.294986,0.003144
Polygon,Mano,SL01010205,Mano,Jawie,SL010102,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.213825,0.002506
Polygon,Teneba Bramaia,SL02020120,Teneba Bramaia,Bramaia,SL020201,Kambia,SL0202,Northern,SL02,Sierra Leone,SL,0.145409,0.000878
Polygon,Sowa,SL01010206,Sowa,Jawie,SL010102,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.264303,0.003974
Polygon,Upper Giebu,SL01010207,Upper Giebu,Jawie,SL010102,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.224479,0.002608
Polygon,Upper Luyengeh,SL01010208,Upper Luyengeh,Jawie,SL010102,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.316137,0.002912
Polygon,Dakaleley,SL01010301,Dakaleley,Kissi Kama,SL010103,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.176007,0.00145
Polygon,Kama Teng,SL01010302,Kama Teng,Kissi Kama,SL010103,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.276745,0.003521
Polygon,Gao,SL01010802,Gao,Luawa,SL010108,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.409876,0.007784
Polygon,Kama Toh,SL01010303,Kama Toh,Kissi Kama,SL010103,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.294789,0.003616
Polygon,Bumasadu,SL01010401,Bumasadu,Kissi Teng,SL010104,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.402892,0.004168
Polygon,Konio,SL01010402,Konio,Kissi Teng,SL010104,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.288036,0.001793
Polygon,Kundu,SL01010403,Kundu,Kissi Teng,SL010104,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.150229,0.001056
Polygon,Mano-Sewallu,SL01010807,Mano-Sewallu,Luawa,SL010108,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.254965,0.003393
Polygon,Lela,SL01010404,Lela,Kissi Teng,SL010104,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.611997,0.005273
Polygon,Torli,SL01010405,Torli,Kissi Teng,SL010104,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.171087,0.001195
Polygon,Bende Bengu,SL01010501,Bende Bengu,Kissi Tongi,SL010105,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.130778,0.000735
Polygon,Tongi Tingi,SL01010504,Tongi Tingi,Kissi Tongi,SL010105,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.497701,0.011445
Polygon,Konio,SL01010502,Konio,Kissi Tongi,SL010105,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.664347,0.005374
Polygon,Pokorli,SL01010503,Pokorli,Kissi Tongi,SL010105,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.337896,0.003814
Polygon,Bongre,SL01010601,Bongre,Kpeje Bongre,SL010106,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.191246,0.001615
Polygon,Borkou,SL01010602,Borkou,Kpeje Bongre,SL010106,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.291678,0.001254
Polygon,Falloh,SL01010603,Falloh,Kpeje Bongre,SL010106,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.247818,0.002963
Polygon,Jorwu,SL01010604,Jorwu,Kpeje Bongre,SL010106,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.242784,0.00285
Polygon,Manowa,SL01010605,Manowa,Kpeje Bongre,SL010106,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.111266,0.00069
Polygon,Marwei,SL01010606,Marwei,Kpeje Bongre,SL010106,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.193337,0.001815
Polygon,Mende Buima,SL01010808,Mende Buima,Luawa,SL010108,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.277231,0.002812
Polygon,Seimaya,SL01010607,Seimaya,Kpeje Bongre,SL010106,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.315598,0.003565
Polygon,Bunumbu,SL01010701,Bunumbu,Kpeje West,SL010107,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.345686,0.004613
Polygon,Golama,SL01010702,Golama,Kpeje West,SL010107,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.277255,0.004464
Polygon,Kpaewa,SL01010703,Kpaewa,Kpeje West,SL010107,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.161612,0.001481
Polygon,Kpindima,SL01010704,Kpindima,Kpeje West,SL010107,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.191314,0.002282
Polygon,Baoma,SL01010801,Baoma,Luawa,SL010108,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.28366,0.003975
Polygon,Gbela,SL01010803,Gbela,Luawa,SL010108,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.441512,0.007102
Polygon,Giehun,SL01010804,Giehun,Luawa,SL010108,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.32365,0.005876
Polygon,Lower Kpombali,SL01010805,Lower Kpombali,Luawa,SL010108,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.291102,0.002846
Polygon,Luawa Foguiya,SL01010806,Luawa Foguiya,Luawa,SL010108,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.55159,0.01058
Polygon,Upper Kpombali,SL01010810,Upper Kpombali,Luawa,SL010108,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.409878,0.009409
Polygon,Bamburu,SL01010901,Bamburu,Malema,SL010109,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.637048,0.016569
Polygon,Njagbla,SL01010903,Njagbla,Malema,SL010109,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.425917,0.0063
Polygon,Pelegbambeima,SL01010904,Pelegbambeima,Malema,SL010109,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.661884,0.014645
Polygon,Upper Sami,SL01010905,Upper Sami,Malema,SL010109,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.312073,0.003044
Polygon,Gbongre,SL01011001,Gbongre,Mandu,SL010110,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.260956,0.003383
Polygon,Levuma Jeigbla,SL01011002,Levuma Jeigbla,Mandu,SL010110,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.283885,0.002673
Polygon,Lower Kuiva,SL01011003,Lower Kuiva,Mandu,SL010110,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.267434,0.003566
Polygon,Jonga,SL01011106,Jonga,Njaluahun,SL010111,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.247392,0.002533
Polygon,Upper Kuiva,SL01011004,Upper Kuiva,Mandu,SL010110,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.452564,0.00718
Polygon,Bombowa,SL01011101,Bombowa,Njaluahun,SL010111,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.225552,0.002263
Polygon,Dan Sei,SL01011102,Dan Sei,Njaluahun,SL010111,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.181828,0.001572
Polygon,Falley,SL01011103,Falley,Njaluahun,SL010111,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.246433,0.003414
Polygon,Fauya,SL01011104,Fauya,Njaluahun,SL010111,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.246219,0.002372
Polygon,Turaya,SL02020121,Turaya,Bramaia,SL020201,Kambia,SL0202,Northern,SL02,Sierra Leone,SL,0.214594,0.001443
Polygon,Kargbu,SL01011107,Kargbu,Njaluahun,SL010111,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.263268,0.002687
Polygon,Keimaya,SL01011108,Keimaya,Njaluahun,SL010111,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.252553,0.003226
Polygon,Lower Nyawa,SL01011109,Lower Nyawa,Njaluahun,SL010111,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.196252,0.002105
Polygon,Sei I,SL01011110,Sei I,Njaluahun,SL010111,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.233612,0.002126
Polygon,Sei II,SL01011111,Sei II,Njaluahun,SL010111,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.195797,0.001833
Polygon,Upper Nyawa,SL01011112,Upper Nyawa,Njaluahun,SL010111,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.166703,0.001296
Polygon,Gbinle,SL02020201,Gbinle,Gbinle Dixing,SL020202,Kambia,SL0202,Northern,SL02,Sierra Leone,SL,0.109272,0.000668
Polygon,Bambara,SL01011301,Bambara,Upper Bambara,SL010113,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.297963,0.003342
Polygon,Bomaru-guma,SL01011302,Bomaru-guma,Upper Bambara,SL010113,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.277186,0.002423
Polygon,Goleiwoma,SL01011303,Goleiwoma,Upper Bambara,SL010113,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.366761,0.003936
Polygon,Lower Baimba,SL03010701,Lower Baimba,Jaiama Bongor,SL030107,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.259695,0.002873
Polygon,Mano,SL03010205,Mano,Bagbo,SL030102,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.27643,0.002738
Polygon,Golu,SL01011304,Golu,Upper Bambara,SL010113,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.356921,0.003655
Polygon,Korbu,SL01011305,Korbu,Upper Bambara,SL010113,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.24698,0.002334
Polygon,Naiahun,SL01011306,Naiahun,Upper Bambara,SL010113,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.269616,0.00278
Polygon,Bendu,SL01011401,Bendu,Yawei,SL010114,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.284478,0.004198
Polygon,Kuiva Buima,SL01011402,Kuiva Buima,Yawei,SL010114,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.298727,0.002867
Polygon,Kuiva Jagor,SL01011403,Kuiva Jagor,Yawei,SL010114,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.355198,0.004481
Polygon,Kuivawa,SL01011404,Kuivawa,Yawei,SL010114,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.425719,0.004535
Polygon,Damai,SL03010101,Damai,Badjia,SL030101,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.271537,0.003314
Polygon,Fallay,SL03010102,Fallay,Badjia,SL030101,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.16315,0.001251
Polygon,Kpallay,SL03010103,Kpallay,Badjia,SL030101,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.283668,0.003334
Polygon,Niagorehun,SL03010206,Niagorehun,Bagbo,SL030102,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.226602,0.002181
Polygon,Njargbahun,SL03010104,Njargbahun,Badjia,SL030101,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.369425,0.004683
Polygon,Sei,SL03010105,Sei,Badjia,SL030101,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.260126,0.003193
Polygon,Bum,SL03010201,Bum,Bagbo,SL030102,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.181771,0.001329
Polygon,Gorapon,SL03010202,Gorapon,Bagbo,SL030102,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.229618,0.00197
Polygon,Jimmi,SL03010203,Jimmi,Bagbo,SL030102,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.419457,0.008141
Polygon,Tissana,SL03010207,Tissana,Bagbo,SL030102,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.286635,0.003838
Polygon,Jongo,SL03010301,Jongo,Bagbwe(Bagbe),SL030103,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.311728,0.003819
Polygon,Kemoh,SL03010302,Kemoh,Bagbwe(Bagbe),SL030103,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.249415,0.003205
Polygon,Niawa,SL03010303,Niawa,Bagbwe(Bagbe),SL030103,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.201197,0.002087
Polygon,Nyallay,SL03010304,Nyallay,Bagbwe(Bagbe),SL030103,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.372816,0.004986
Polygon,Samawa,SL03010305,Samawa,Bagbwe(Bagbe),SL030103,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.299435,0.004925
Polygon,Bambawo,SL03010401,Bambawo,Boama,SL030104,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.554159,0.007947
Polygon,Fallay,SL03010402,Fallay,Boama,SL030104,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.21045,0.002877
Polygon,Lower Pataloo,SL03010404,Lower Pataloo,Boama,SL030104,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.241903,0.003535
Polygon,Upper Kama,SL03010707,Upper Kama,Jaiama Bongor,SL030107,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.322819,0.003629
Polygon,Mawojeh,SL03010405,Mawojeh,Boama,SL030104,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.341814,0.003296
Polygon,Njeima,SL03010406,Njeima,Boama,SL030104,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.329725,0.003557
Polygon,Sonnah,SL03010407,Sonnah,Boama,SL030104,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.305594,0.004186
Polygon,Upper Pataloo,SL03010408,Upper Pataloo,Boama,SL030104,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.461775,0.005447
Polygon,Kemoh,SL03010902,Kemoh,Komboya,SL030109,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.269561,0.003654
Polygon,Bongo,SL03010501,Bongo,Bumpe Ngao,SL030105,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.192218,0.002055
Polygon,Bumpe,SL03010502,Bumpe,Bumpe Ngao,SL030105,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.771693,0.023559
Polygon,Foya,SL03010503,Foya,Bumpe Ngao,SL030105,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.25454,0.003119
Polygon,Kpetema,SL03010504,Kpetema,Bumpe Ngao,SL030105,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.603558,0.006918
Polygon,Sahn,SL03010505,Sahn,Bumpe Ngao,SL030105,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.391088,0.006529
Polygon,Serabu,SL03010506,Serabu,Bumpe Ngao,SL030105,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.322233,0.00523
Polygon,Sewama,SL03010507,Sewama,Bumpe Ngao,SL030105,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.398444,0.007173
Polygon,Taninahun,SL03010508,Taninahun,Bumpe Ngao,SL030105,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.557466,0.014876
Polygon,Nyawa,SL03010603,Nyawa,Gbo,SL030106,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.333898,0.005557
Polygon,Walihun,SL03010509,Walihun,Bumpe Ngao,SL030105,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.45286,0.005316
Polygon,Yengema,SL03010510,Yengema,Bumpe Ngao,SL030105,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.244985,0.002513
Polygon,Gbo,SL03010601,Gbo,Gbo,SL030106,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.381825,0.006008
Polygon,Maryu,SL03010602,Maryu,Gbo,SL030106,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.356393,0.004015
Polygon,Lower Kama,SL03010702,Lower Kama,Jaiama Bongor,SL030107,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.381368,0.004563
Polygon,Lower Niawa,SL03010703,Lower Niawa,Jaiama Bongor,SL030107,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.497266,0.007201
